timestamp_ms,voltage_V,current_mA,power_mW,marker
5929,3.320,57.80,192.00,1
5939,3.320,57.60,192.00,1
5949,3.320,57.50,192.00,1
5959,3.320,57.90,192.00,1
5969,3.320,57.70,192.00,1
5979,3.320,57.70,192.00,1
5989,3.320,57.70,192.00,1
5999,3.320,57.50,192.00,1
6009,3.320,57.80,192.00,1
6019,3.320,57.70,192.00,1
6029,3.316,57.80,192.00,1
6039,3.320,57.90,192.00,1
6050,3.316,57.60,192.00,1
6060,3.320,57.80,192.00,1
6070,3.320,57.60,192.00,1
6080,3.320,57.70,192.00,1
6090,3.316,57.80,192.00,1
6100,3.320,57.60,192.00,1
6110,3.320,57.80,192.00,1
6120,3.320,57.70,192.00,1
6130,3.320,57.70,192.00,1
6140,3.320,57.80,192.00,1
6150,3.320,57.70,192.00,1
6160,3.320,57.80,192.00,1
6170,3.320,57.80,192.00,1
6180,3.320,57.70,192.00,1
6190,3.320,57.70,192.00,1
6200,3.320,57.60,192.00,1
6210,3.320,57.70,192.00,1
6220,3.320,57.80,192.00,1
6230,3.320,57.60,192.00,1
6240,3.320,57.80,192.00,1
6250,3.316,57.70,192.00,1
6260,3.320,57.80,192.00,1
6270,3.320,57.80,192.00,1
6280,3.320,57.60,192.00,1
6290,3.320,57.90,192.00,1
6300,3.320,57.60,192.00,1
6310,3.316,57.70,192.00,1
6320,3.320,57.80,192.00,1
6330,3.320,57.60,192.00,1
6340,3.320,57.80,192.00,1
6350,3.320,57.70,192.00,1
6360,3.320,57.70,192.00,1
6370,3.320,57.80,192.00,1
6380,3.320,57.70,192.00,1
6390,3.320,57.70,192.00,1
6400,3.320,57.70,192.00,1
6410,3.320,57.60,192.00,1
6420,3.320,57.80,192.00,1
6430,3.320,57.60,192.00,1
6440,3.320,57.80,192.00,1
6450,3.316,57.70,192.00,1
6460,3.320,57.60,192.00,1
6470,3.316,57.80,192.00,1
6480,3.316,57.60,192.00,1
6490,3.320,57.80,192.00,1
6500,3.316,57.70,192.00,1
6510,3.320,57.70,192.00,1
6520,3.320,57.90,192.00,1
6530,3.320,57.60,192.00,1
6540,3.320,57.70,192.00,1
6550,3.320,57.70,192.00,1
6560,3.320,57.70,192.00,1
6570,3.320,57.70,192.00,1
6580,3.320,57.60,192.00,1
